6   260260 395398 072075 194194 309318 128128 225225 225230 210210 104104 231231 230236
6   260260 395398 072072 194194 309318 111111 225225 225225 210210 104116 231231 230236
6   260266 395395 072075 194195 309309 111111 221225 225225 210210 104116 231231 230230
7   266266 398398 072072 195195 309318 111111 225225 225230 210210 104116 231231 230230
7   266266 395398 072075 194195 309318 111111 221225 225230 206210 116116 231231 230230
7   260266 398398 072072 194195 309318 111111 225225 225230 210210 104116 231231 230230
7   260260 395398 072072 194195 318318 111111 221225 225230 206210 116116 231239 230230
7   260266 398398 072072 195195 318318 111111 221225 225230 206210 104116 231231 230230
7   266266 395398 072072 194195 309309 111111 225225 225230 210210 104116 231231 224230
7   266266 398398 072072 194194 309309 111111 225225 225225 206210 104116 231231 230230
7   260266 398398 072072 194195 309309 111111 225225 225230 210210 104104 231231 230230
7   260266 398398 072072 194194 309318 111111 225225 225230 210210 104116 231231 230230
7   260266 395395 072072 194194 309309 111130 217225 225230 210210 104116 231231 230230
7   260266 395398 072072 194194 309309 111111 217225 225230 210210 104104 231231 230230
7   266266 398398 072075 195195 309309 111111 225225 230230 210210 104104 231231 230230
7   260266 398398 072072 194194 309318 111111 225225 225230 210210 104104 231231 230230
7   266266 395398 072072 194194 309318 111111 225225 225225 210210 104116 231231 218230
7   260266 395398 072072 194194 309318 111111 225225 225230 210210 104104 231231 230230
7   266266 398398 072075 194195 309318 111111 225225 225225 210210 104116 231231 230236
7   260266 398398 072072 194194 309318 111111 221225 225230 210210 104104 231231 218230
7   260266 398398 072072 194195 309309 111111 225225 225225 210210 104104 231231 230230
7   260266 395398 072072 194194 309309 111111 225225 225225 210210 104104 231231 230230
7   266266 395398 072072 194194 309318 111111 225225 225225 210210 116116 231231 218218
7   260266 395398 072072 194195 309309 111111 225225 225230 210210 104104 231231 230230
7   266266 398398 072072 195195 309309 111111 225225 230230 206210 104116 231231 230230
7   260266 395398 072075 194195 309318 111111 225225 225230 206210 116116 231231 230230
7   260260 395398 072072 194194 318318 111116 221225 225230 210210 104116 231239 218230
7   260260 398398 072072 195195 309309 111111 225225 225225 210210 104104 231239 230230
7   260260 398398 072072 194195 309318 111111 225225 225225 210210 104104 231231 218230
7   260260 398398 072072 194194 309309 111111 221225 225230 210210 104116 231231 230230
7   260266 398398 072072 194195 309309 111111 225225 225230 206210 104116 231231 230230
7   266266 395395 072072 194194 309309 111111 221225 225225 210210 104104 231231 230230
7   260260 398398 072075 195195 309309 111111 225225 225230 206210 104116 231231 230230
7   260260 395398 072072 194195 309309 111111 225225 225225 206210 104116 231231 230230
7   260260 398398 072072 194194 309318 111111 221225 225225 210210 104104 231231 230230
8   260260 395398 072072 195195 309318 111111 225225 225230 206210 104116 231231 230230
8   260266 395398 072072 194195 309318 111111 225225 225225 206210 104116 231231 218230
8   260266 398398 072072 194195 309318 111111 221225 225230 210210 104116 231231 218230
8   260266 395398 072072 194195 309309 111111 221225 225225 210210 104116 231231 230230
8   260266 398398 072072 194194 309318 111111 221225 230230 206210 104116 231231 218230
8   260260 398398 072072 194195 309318 111111 217225 225230 210210 116116 231231 230230
8   260266 398398 072072 194194 309318 111111 225225 225230 210210 116116 231231 230230
8   266266 395398 072072 194195 309309 111111 217225 225225 206206 104104 231231 230230
8   266266 398398 072072 194195 309318 111111 217225 225230 206210 104104 231231 230230
8   260260 398398 072072 194194 309309 111111 225225 225225 210210 104116 231231 230230
8   260266 398398 072072 194194 318318 111111 225225 225230 206210 104116 231231 230230
8   266266 398398 072072 194194 309318 111111 221225 230230 206206 116116 231231 230230
8   266266 395398 072072 194195 309309 111111 225225 225230 210210 104116 231231 230230
8   260260 398398 072072 194195 309309 111111 225225 225225 210210 104116 231231 230230
8   266266 398398 072075 194195 309309 111111 221225 225230 210210 104116 231231 230230
8   260260 398398 072072 194195 309318 111111 225225 225230 206210 104116 231231 230230
8   260266 398398 072072 194195 309309 111111 221225 225230 210210 104116 231231 230230
8   260266 395395 072072 194194 318318 111111 225225 230230 206210 104116 231231 230230
8   266266 398398 072072 195195 309318 111111 225225 225230 210210 104116 231231 230230
8   266266 398398 072072 195195 309309 111111 225225 225230 210210 104116 231231 218230
8   266266 395398 072072 195195 318318 111111 217221 225230 206210 104116 231231 230230
8   266266 398398 072072 195195 318318 111111 221221 225230 210210 104116 231231 230230
8   260260 395395 072072 194194 309309 111111 225225 230230 206210 104116 231231 230230
8   266266 395395 072072 194194 309318 111111 221225 225230 210210 104116 231231 230230
8   260266 395398 072072 194194 309309 111111 221225 225225 210210 104116 231231 218230
8   260266 398398 072072 194195 309318 111111 221225 225230 210210 104116 231231 230230
8   260260 395398 072072 194194 309318 111111 217225 225225 210210 116116 231231 218230
8   266266 395398 072072 194194 309318 111111 217225 225230 206210 116116 231231 230230
8   260266      0 072072 195195 309318 111111 225225 225225 210210 104116 231231 230230
8   266266 398398 072072 194195 309318 111111 225225 225230 210210 116116 231231 230230
8   260266 395395 072072 194195 309318 111111 221225 225230 206210 116116 231231 230230
8   260260 395398 072072 194195 309309 111111 225225 225230 210210 104116 231231 230230
9   260266 395398 072072 194194 309309 111111 225225 225230 210210 104116 231231 230230
9   266266 395398 072072 194194 309309 111111 225225 225230 210210 104104 231231 230230
9   266266 398398 072072 194194 309309 111111 225225 225230 210210 116116 231231 230230
9   260266 395398 072072 194194 309309 111111 225225 225225 210210 104104 231231 230230
9   266266 398398 072075 194195 309318 111111 225225 230230 210210 116116 231231 218230
9   260266 395398 072072 194194 309309 111111 225225 225225 206206 116116 231231 224230
9   260260 395398 072072 195195 309318 111111 225225 225225 210210 116116 231231 218218
9   260266 398398 072072 194194 309309 111111 225225 225230 206210 104116 231231 230230
9   260266 395398 072072 194194 318318 111111 225225 225225 210210 104116 231231 230230
9   266266 395398 072072 194194 309318 111111 225225 225225 206210 116116 231231 230230
9   266266 398398 072075 195195 309318 111111 225225 230230 210210 104104 231231 230230
9   260260 398398 072072 194194 309318 111111 221225 225230 210210 104104 231231 230230
9   260266 398398 072072 194195 318318 111111 225225 230230 210210 104116 231231 230230
9   260266 395395 072072 194194 309318 111111 225225 230230 206210 104104 231231 218230
9   260260 395395 072072 194194 309318 111111 225225 225225 210210 104104 231231 230230
9   260266 395398 072075 195195 309318 111111 221225 225225 210210 104116 231231 230230
9   266266 395398 072072 194194 309318 111111 221225 225225 210210 116116 231231 230230
9   260266 395398 072072 194195 309318 111111 225225 230230 206210 116116 231231 218230
9   260266 398398 072072 194194 309318 111111 225225 225225 206206 104116 231231 230230
9   266266 395398 072072 194195 309318 111111 225225 225225 210210 104104 231231 230230
9   260260 395398 072072 194195 318318 111111 225225 225230 210210 116116 231231 230230
9   260266 395395 072072 195195 309318 111111 225225 225225 210210 104116 231231 230230
9   260266 395398 072072 194194 309318 111111 221225 225225 210210 104104 231231 230230
9   260266 398398 072072 195195 309309 111111 221225 225225 206210 116116 231231 230230
9   260260 395398 072072 194195 309318 111111 225225 225230 206210 104116 231231 230230
9   260266 398398 072075 195195 309309 111111 217225 225230 210210 104116 231231 230230
9   260266 395395 072072 195195 309318 111111 225225 225225 210210 104116 231231 230230
9   260266 395398 072075 194194 318318 111111 225225 225230 206210 104116 231231 230230
9   260266 398398 072072 194194 309309 111111 225225 225225 206210 116116 231231 230230
10   266266 395398 072072 195197 318318 111111 225225 225225 210210 104104 231231 230236
10   260266 395398 072072 194195 309309 111111 221221 225230 210210 104104 231231 230230
10   260266 395398 072072 195195 309309 111111 221221 225225 210210 104116 231231 230230
10   260266 398398 072072 194195 309309 111111 221225 225230 210210 116116 231231 230230
10   266266 395395 072072 194194 309318 111111 225225 225230 206210 104116 231231 230230
10   260260 395398 072072 194195 309309 111111 225225 225230 210210 116116 231231 230230
10   260266 395398 072072 194195 309318 111111 221225 225230 210210 116116 231231 230230
10   260260 398398 072072 194194 309318 111111 221225 225225 206210 104116 231231 218230
10   260260 395398 072072 195195 309309 111111 225225 225225 210210 104116 231231 218230
10   260260 395395 072072 194195 309318 111111 221225 225225 206210 116116 231231 230230
10   266266      0 072072 194194 318318 111111 225225 230230 210210 104116 231231 230230
10   266266 395398 072072 194195 309309 111111 217225 230230 210210 104104 231231 230230
10   260260 395395 072072 194195 309309 111111 225225 225225 210210 104116 231231 230230
10   260266 398398 072072 194194 309318 111111 225225 230230 210210 116116 231231 224230
10   260266 398398 072072 194194 309309 111111 221225 225230 206210 104104 231231 230230
10   266266 395395 072072 194195 309318 111111 225225 225230 206210 104116 231231 230230
10   260266 395398 072072 194195 309318 111111 225225 225230 210210 104104 231231 230230
10   266266 395395 072072 194194 309318 111111 221225 230230 210210 104116 231231 230230
10   260266 395398 072072 194195 309318 111111 225225 225225 206210 104116 231231 230230
10   260260 395398 072072 194194 309318 111111 225225 225230 206210 104104 231231 230230
10   260266 395398 072072 194194 309318 111122 225225 230230 210210 104116 231231 230230
10   266266 398398 072072 194194 318318 111111 225225 225225 206206 104116 231231 224230
10   260266 398398 072072 194194 309318 111111 225225 225230 210210 104104 231231 230230
10   260266 395398 072072 194195 309318 111111 221225 225230 206210 116116 231231 230230
10   266266 398398 072072 194194 309318 111111 221225 225225 210210 104104 231231 230230
10   260266 398398 072072 195195 309309 111111 225225 225230 206210 116116 231231 230230
10   266266 395398 072075 194194 309318 111111 221225 225225 210210 104104 231231 218230
10   260266 398398 072072 194194 318318 111111 225225 225225 210210 104104 231231 218230
10   260266 398398 072072 194195 309309 111111 225225 225225 210210 104116 231231 230230
10   260266 398398 072072 194195 309309 111111 221225 225230 206206 104116 231231 230230
10   260266 395398 072072 194195 318318 111111 225225 230230 206210 116116 231231 218230
11   260266 395398 072075 194194 309309 111111 221225 225225 210210 104108 231231 230230
11   260260 395398 072072 194194 309309 111111 221225 225230 210210 104116 231231 230230
11   266266 398398 072072 194194 318318 111111 221225 225230 206210 104104 231231 218230
11   260260 398398 072072 195195 309309 111111 225225 225230 210210 104116 231231 230230
11   260266 398398 072072 194195 318318 111111 225225 225225 210210 104104 231231 230230
11   260266 395398 072072 195195 309318 111111 225225 225230 210210 104104 231231 230230
11   260266 395398 072072 194194 318318 111111 221225 225225 210210 116116 231231 230230
11   260260 398398 072072 194194 309318 111111 225225 225230 210210 104116 231231 218230
11   260266 395398 072072 194195 309309 111111 225225 225230 206210 104116 231231 230230
11   266266      0 072075 195195 318318 111111 225225 225225 210210 116116 231231 218230
11   260260 395398 072072 195195 309318 111111 225225 225225 210210 104104 231231 230230
11   260260 395395 072072 194195 309309 111111 225225 225230 206210 104116 231231 230230
11   260260 395398 072075 195195 318318 111111 225225 225230 206210 104104 231231 230230
11   260266 398398 072072 194194 309309 111111 225225 230230 210210 104104 231231 230230
11   260260 398398 072072 194195 309318 111111 225225 225225 206210 104116 231231 230230
11   260260 398398 072072 195195 318318 111111 221225 225230 210210 116116 231231 230230
11   260260 398398 072072 194194 318318 111111 225225 225225 210210 104116 231231 230230
11   260266 395398 072075 194194 309318 111111 217225 225225 210210 104104 231231 230230
11   266266 395398 072072 195195 309309 111111 221225 225225 206210 104104 231231 230230
11   266266 398398 072072 194194 309318 111111 225225 225225 210210 104116 231231 230230
11   260266 395398 072072 194194 309318 111111 225225 225230 210210 104116 231231 230230
11   260266 395398 072072 194195 309318 111111 225225 225225 206206 104116 231231 222230
11   260266 395398 072072 194194 309309 111111 225225 225225 210210 116116 231231 230230
11   260266 398398 072072 194195 309318 111111 225225 225225 210210 104104 231231 230230
11   260266 395395 072075 194195 309318      0 225225 225230 210210 104104 231231 230230
11   260260 395398 072072 194194 309318 111111 225225 230230 210210 104116 231231 230230
11   260260 398398 072072 194194 309309 111111 225225 230230 206210 116116 231231 214230
11   260260 398398 072075 194194 309318 111111 221225 225230 206210 104116 231231 230230
11   260266 395395 072072 195195 309309 111111 225225 225230 210210 116116 231231 230230
11   260260 395398 072075 194194 309318      0 225225 225230 210210 104116 231231 230230
12   260260 398398 072072 194195 309318 111111 225225 225230 206206 104116 231231 230230
12   260266 395398 072072 194195 309318 111111 225225 225230 206210 116116 231231 230230
12   260266 395398 072072 194195 309315 111111 225225 225225 210210 104116 231231 230230
12   260266 395398 072072 194194 309309 111111 221221 225230 210210 104104 231231 230230
12   266266 395398 072072 194195 309309 111111 225225 230230 206210 104116 231231 230230
12   266266 398398 072072 194194 309318 111111 225225 225230 210210 104104 231231 230230
12   260266 395395 072072 194195 309318 111111 217225 225225 210210 104116 231231 230230
12   266266 395398 072072 194194 318318 111111 225225 226226 206210 104116 231231 230230
12   260260 395395 072075 194195 309318 111111 221225 230230 210210 116116 231231 230230
12   260266 395395 072072 194195 318318 111111 225225 225230 210210 116116 231231 230230
12   260260 398398 072072 194194 309318 111111 225225 225225 206210 104116 231231 230230
12   260260 395395 072072 194194 309318 111111 221225 225225 206206 104116 231231 230230
12   260266 395398 072072 194195 309318 111111 221225 225230 206210 104116 231231 230230
12   260260 395398 072075 194195 309318 111111 225225 225230 206210 104116 231231 230230
12   260260 395398 072075 194195 309318 111111 221225 225230 210210 104104 231231 230230
12   266266 398398 072072 194194 309318 111111 225225 225230 210210 104116 231239 228230
12   266266 395398 072072 194194 309318 111111 225225 225225 210210 104116 231231 230230
12   260260 398398 072075 195195 309318 111111 221225 225230 210210 104116 231231 224230
12   260260 395398 072072 194195 309318 111111 225225 225225 210210 104116 231231 230230
12   260260 398398 072075 194194 318318 111111 225225 225225 206206 116116 231231 218230
12   260266 398398 072072 195195 318318 111111 225225 230230 210210 104116 231231 230230
12   266266 398398 072072 194194 309309 111111 225225 225230 206210 104116 231231 230230
12   260266 395398 072072 194194 318318 111111 225225 225225 206210 104116 231231 218230
12   260266 398398 072072 194194 309309 111111 225225 225225 206210 116116 231231 230230
12   260266 395398 072072 194194 309318 111111 225225 225230 206210 104116 231231 230230
12   266266 395398 072072 194194 309318 111111 221225 225230 210210 104116 231231 218230
12   260260 395398 072072 194195 309318 116128 225225 225225 210210 104116 231231 230230
12   260260 395398 072072 194194 318318 111111 221225 225225 210210 104104 231231 230230
12   260266 395398 072075 194195 309309 111111 225225 230230 206210 104116 231231 230230
12   260266 398398 072072 194195 309309 111111 225225 225230 206210 116116 231231 230230
12   260260 398398 072072 194194 309309 111111 225225 225230 206206 104116 231231 230230
12   266266 395398 072072 194194 309318 111111 225225 225225 210210 104104 231231 230230
13   260266 395395 072072 194195 309318 111111 225225 225230 206210 104116 231231 230230
13   266266 395398 072072 194195 309318 111111 221225 225230 210210 116116 231231 218230
13   266266 395398 072072 194194 309309 111111 221225 225225 206210 104116 231231 230230
13   266266 395398 072072 194195 309318 111111 217225 225225 206210 104116 231231 218230
13   266266 398398 072072 194194 309309 111111 225225 225225 210210 104104 231231 218230
13   260266 395395 072072 194195 318318 111111 221225 230230 206210 104116 231231 230230
13   266266 395398 072072 194194 309309 111111 221225 225230 210210 104116 231231 230230
13   260266 398398 072072 194195 309309 111111 225225 225225 210210 116116 231231 230230
13   266266 395395 072072 194194 309309 111111 221225 225225 206206 104116 231231 230234
13   266266 395398 072075 194195 309318 111111 225225 225230 210210 104116 231231 218230
13   260260 395395 072075 194194 309315 111111 221225 225225 210210 104116 231231 230230
13   266266 395398 072072 194194 309309 111111 225225 225230 210210 104104 231231 224230
